央视,#genre#
CCTV世界地理,http://119.98.37.126:8888/rtp/239.69.1.91:10186$LR•IPV4『线路6』
CCTV世界地理,http://27.18.7.3:4022/rtp/239.69.1.91:10186$LR•IPV4『线路7』
CCTV世界地理,http://119.98.51.196:4022/rtp/239.69.1.91:10186$LR•IPV4『线路8』
CCTV世界地理,http://60.168.231.252:2000/rtp/238.1.79.60:4616$LR•IPV4『线路9』
CCTV世界地理,http://60.168.224.91:2000/rtp/238.1.79.60:4616$LR•IPV4『线路10』
CCTV世界地理,http://223.215.3.199:2000/rtp/238.1.79.60:4616$LR•IPV4『线路11』
CCTV世界地理,http://117.65.58.254:4022/rtp/238.1.79.60:4616$LR•IPV4『线路12』
CCTV世界地理,http://36.46.98.55:8020/rtp/239.111.205.71:5140$LR•IPV4『线路13』
CCTV世界地理,http://36.46.98.55:8008/rtp/239.111.205.71:5140$LR•IPV4『线路14』
CCTV世界地理,http://36.46.98.55:8021/rtp/239.111.205.71:5140$LR•IPV4『线路15』
CCTV世界地理,http://117.32.85.85:8020/rtp/239.111.205.71:5140$LR•IPV4『线路16』
CCTV世界地理,http://117.32.85.85:8008/rtp/239.111.205.71:5140$LR•IPV4『线路17』
CCTV世界地理,http://117.32.85.85:8021/rtp/239.111.205.71:5140$LR•IPV4『线路18』
CCTV世界地理,http://221.196.34.247:4022/udp/225.1.2.171:5002$LR•IPV4『线路19』
CCTV世界地理,http://223.10.39.207:8082/udp/239.1.1.99:8099$LR•IPV4『线路20』
CCTV世界地理,http://223.10.115.195:8082/udp/239.1.1.99:8099$LR•IPV4『线路21』
CCTV世界地理,http://223.11.153.2:7777/udp/239.1.1.99:8099$LR•IPV4『线路22』
CCTV世界地理,http://223.10.39.207:8083/udp/239.1.1.99:8099$LR•IPV4『线路23』
CCTV世界地理,http://223.10.115.195:8083/udp/239.1.1.99:8099$LR•IPV4『线路24』
CCTV世界地理,http://223.12.113.32:8083/udp/239.1.1.99:8099$LR•IPV4『线路25』
CCTV世界地理,http://223.12.113.32:8084/udp/239.1.1.99:8099$LR•IPV4『线路26』
CCTV世界地理,http://110.178.52.91:8085/udp/239.1.1.99:8099$LR•IPV4『线路27』
CCTV世界地理,http://121.29.111.242:8888/rtp/239.253.92.113:8066$LR•IPV4『线路28』
CCTV世界地理,http://61.55.46.35:4022/rtp/239.253.92.113:8066$LR•IPV4『线路29』
CCTV世界地理,http://60.7.56.22:4000/rtp/239.253.92.113:8066$LR•IPV4『线路30』
CCTV世界地理,http://121.21.84.3:8888/rtp/239.253.92.113:8066$LR•IPV4『线路31』
CCTV世界地理,http://61.55.13.136:4000/rtp/239.253.92.113:8066$LR•IPV4『线路32』
CCTV世界地理,http://49.77.104.103:8554/udp/239.49.1.63:6000$LR•IPV4『线路33』
CCTV世界地理,http://49.77.104.103:8554/udp/239.49.0.155:9234$LR•IPV4『线路34』
CCTV世界地理,http://114.226.231.226:8888/udp/239.49.1.63:6000$LR•IPV4『线路35』
CCTV世界地理,http://114.226.231.226:8888/udp/239.49.0.155:9234$LR•IPV4『线路36』
CCTV世界地理,http://180.108.135.48:8888/udp/239.49.1.63:6000$LR•IPV4『线路37』
CCTV世界地理,http://180.108.135.48:8888/udp/239.49.0.155:9234$LR•IPV4『线路38』
CCTV世界地理,http://61.190.129.195:8686/rtp/238.1.79.60:4616$LR•IPV4『线路39』
CCTV女性时尚,http:///udp/239.252.219.94:5140$LR•IPV4『线路1』
CCTV女性时尚,http://182.110.171.92:4022/udp/239.252.219.94:5140$LR•IPV4『线路2』
CCTV女性时尚,http://60.168.231.252:2000/rtp/238.1.79.55:4576$LR•IPV4『线路3』
CCTV女性时尚,http://60.168.224.91:2000/rtp/238.1.79.55:4576$LR•IPV4『线路4』
CCTV女性时尚,http://223.215.3.199:2000/rtp/238.1.79.55:4576$LR•IPV4『线路5』
CCTV女性时尚,http://117.65.58.254:4022/rtp/238.1.79.55:4576$LR•IPV4『线路6』
CCTV女性时尚,http://36.46.98.55:8020/rtp/239.111.205.72:5140$LR•IPV4『线路7』
CCTV女性时尚,http://36.46.98.55:8008/rtp/239.111.205.72:5140$LR•IPV4『线路8』
CCTV女性时尚,http://36.46.98.55:8021/rtp/239.111.205.72:5140$LR•IPV4『线路9』
CCTV女性时尚,http://117.32.85.85:8020/rtp/239.111.205.72:5140$LR•IPV4『线路10』
CCTV女性时尚,http://117.32.85.85:8008/rtp/239.111.205.72:5140$LR•IPV4『线路11』
CCTV女性时尚,http://117.32.85.85:8021/rtp/239.111.205.72:5140$LR•IPV4『线路12』
CCTV女性时尚,http://221.196.34.247:4022/udp/225.1.2.172:5002$LR•IPV4『线路13』
CCTV女性时尚,http://223.10.39.207:8082/udp/239.1.1.89:8089$LR•IPV4『线路14』
CCTV女性时尚,http://223.10.115.195:8082/udp/239.1.1.89:8089$LR•IPV4『线路15』
CCTV女性时尚,http://223.11.153.2:7777/udp/239.1.1.89:8089$LR•IPV4『线路16』
CCTV女性时尚,http://223.10.39.207:8083/udp/239.1.1.89:8089$LR•IPV4『线路17』
CCTV女性时尚,http://223.10.115.195:8083/udp/239.1.1.89:8089$LR•IPV4『线路18』
CCTV女性时尚,http://223.12.113.32:8083/udp/239.1.1.89:8089$LR•IPV4『线路19』
CCTV女性时尚,http://223.12.113.32:8084/udp/239.1.1.89:8089$LR•IPV4『线路20』
CCTV女性时尚,http://110.178.52.91:8085/udp/239.1.1.89:8089$LR•IPV4『线路21』
CCTV女性时尚,http://121.29.111.242:8888/rtp/239.253.92.249:6103$LR•IPV4『线路22』
CCTV女性时尚,http://61.55.46.35:4022/rtp/239.253.92.249:6103$LR•IPV4『线路23』
CCTV女性时尚,http://60.7.56.22:4000/rtp/239.253.92.249:6103$LR•IPV4『线路24』
CCTV女性时尚,http://121.21.84.3:8888/rtp/239.253.92.249:6103$LR•IPV4『线路25』
CCTV女性时尚,http://61.55.13.136:4000/rtp/239.253.92.249:6103$LR•IPV4『线路26』
CCTV女性时尚,http://49.77.104.103:8554/udp/239.49.1.69:6000$LR•IPV4『线路27』
CCTV女性时尚,http://49.77.104.103:8554/udp/239.49.0.159:9266$LR•IPV4『线路28』
CCTV女性时尚,http://114.226.231.226:8888/udp/239.49.1.69:6000$LR•IPV4『线路29』
CCTV女性时尚,http://114.226.231.226:8888/udp/239.49.0.159:9266$LR•IPV4『线路30』
CCTV女性时尚,http://180.108.135.48:8888/udp/239.49.1.69:6000$LR•IPV4『线路31』
CCTV女性时尚,http://180.108.135.48:8888/udp/239.49.0.159:9266$LR•IPV4『线路32』
CCTV女性时尚,http://61.190.129.195:8686/rtp/238.1.79.55:4576$LR•IPV4『线路33』
CCTV高尔夫网球,http:///udp/239.252.219.95:5140$LR•IPV4『线路1』
CCTV高尔夫网球,http://182.110.171.92:4022/udp/239.252.219.95:5140$LR•IPV4『线路2』
CCTV高尔夫网球,http:///udp/239.76.254.62:9000$LR•IPV4『线路3』
CCTV高尔夫网球,http:///rtp/239.69.1.83:10138$LR•IPV4『线路4』
CCTV高尔夫网球,http://59.173.54.203:4022/rtp/239.69.1.83:10138$LR•IPV4『线路5』
CCTV高尔夫网球,http://119.98.37.126:8888/rtp/239.69.1.83:10138$LR•IPV4『线路6』
CCTV高尔夫网球,http://27.18.7.3:4022/rtp/239.69.1.83:10138$LR•IPV4『线路7』
CCTV高尔夫网球,http://119.98.51.196:4022/rtp/239.69.1.83:10138$LR•IPV4『线路8』
CCTV高尔夫网球,http://60.168.231.252:2000/rtp/238.1.79.58:4600$LR•IPV4『线路9』
CCTV高尔夫网球,http://60.168.224.91:2000/rtp/238.1.79.58:4600$LR•IPV4『线路10』
CCTV高尔夫网球,http://223.215.3.199:2000/rtp/238.1.79.58:4600$LR•IPV4『线路11』
CCTV高尔夫网球,http://117.65.58.254:4022/rtp/238.1.79.58:4600$LR•IPV4『线路12』
CCTV高尔夫网球,http://36.46.98.55:8020/rtp/239.111.205.73:5140$LR•IPV4『线路13』
CCTV高尔夫网球,http://36.46.98.55:8008/rtp/239.111.205.73:5140$LR•IPV4『线路14』
CCTV高尔夫网球,http://36.46.98.55:8021/rtp/239.111.205.73:5140$LR•IPV4『线路15』
CCTV高尔夫网球,http://117.32.85.85:8020/rtp/239.111.205.73:5140$LR•IPV4『线路16』
CCTV高尔夫网球,http://117.32.85.85:8008/rtp/239.111.205.73:5140$LR•IPV4『线路17』
CCTV高尔夫网球,http://117.32.85.85:8021/rtp/239.111.205.73:5140$LR•IPV4『线路18』
CCTV高尔夫网球,http://221.196.34.247:4022/udp/225.1.2.169:5002$LR•IPV4『线路19』
CCTV高尔夫网球,http://223.10.39.207:8082/udp/239.1.1.102:8102$LR•IPV4『线路20』
CCTV高尔夫网球,http://223.10.115.195:8082/udp/239.1.1.102:8102$LR•IPV4『线路21』
CCTV高尔夫网球,http://223.11.153.2:7777/udp/239.1.1.102:8102$LR•IPV4『线路22』
CCTV高尔夫网球,http://223.10.39.207:8083/udp/239.1.1.102:8102$LR•IPV4『线路23』
CCTV高尔夫网球,http://223.10.115.195:8083/udp/239.1.1.102:8102$LR•IPV4『线路24』
CCTV高尔夫网球,http://223.12.113.32:8083/udp/239.1.1.102:8102$LR•IPV4『线路25』
CCTV高尔夫网球,http://223.12.113.32:8084/udp/239.1.1.102:8102$LR•IPV4『线路26』
CCTV高尔夫网球,http://110.178.52.91:8085/udp/239.1.1.102:8102$LR•IPV4『线路27』
CCTV高尔夫网球,http://121.29.111.242:8888/rtp/239.253.92.117:8062$LR•IPV4『线路28』
CCTV高尔夫网球,http://61.55.46.35:4022/rtp/239.253.92.117:8062$LR•IPV4『线路29』
CCTV高尔夫网球,http://60.7.56.22:4000/rtp/239.253.92.117:8062$LR•IPV4『线路30』
CCTV高尔夫网球,http://121.21.84.3:8888/rtp/239.253.92.117:8062$LR•IPV4『线路31』
CCTV高尔夫网球,http://61.55.13.136:4000/rtp/239.253.92.117:8062$LR•IPV4『线路32』
CCTV高尔夫网球,http://61.190.129.195:8686/rtp/238.1.79.58:4600$LR•IPV4『线路33』
CCTV风云音乐,http:///udp/239.252.219.87:5140$LR•IPV4『线路1』
CCTV风云音乐,http://182.110.171.92:4022/udp/239.252.219.87:5140$LR•IPV4『线路2』
CCTV风云音乐,http:///udp/239.76.254.51:9000$LR•IPV4『线路3』
CCTV风云音乐,http://60.168.231.252:2000/rtp/238.1.79.64:4648$LR•IPV4『线路4』
CCTV风云音乐,http://60.168.224.91:2000/rtp/238.1.79.64:4648$LR•IPV4『线路5』
CCTV风云音乐,http://223.215.3.199:2000/rtp/238.1.79.64:4648$LR•IPV4『线路6』
CCTV风云音乐,http://117.65.58.254:4022/rtp/238.1.79.64:4648$LR•IPV4『线路7』
CCTV风云音乐,http://36.46.98.55:8020/rtp/239.111.205.69:5140$LR•IPV4『线路8』
CCTV风云音乐,http://36.46.98.55:8008/rtp/239.111.205.69:5140$LR•IPV4『线路9』
CCTV风云音乐,http://36.46.98.55:8021/rtp/239.111.205.69:5140$LR•IPV4『线路10』
CCTV风云音乐,http://117.32.85.85:8020/rtp/239.111.205.69:5140$LR•IPV4『线路11』
CCTV风云音乐,http://117.32.85.85:8008/rtp/239.111.205.69:5140$LR•IPV4『线路12』
CCTV风云音乐,http://117.32.85.85:8021/rtp/239.111.205.69:5140$LR•IPV4『线路13』
CCTV风云音乐,http://221.196.34.247:4022/udp/225.1.2.176:5002$LR•IPV4『线路14』
CCTV风云音乐,http://121.29.111.242:8888/rtp/239.253.92.111:8060$LR•IPV4『线路15』
CCTV风云音乐,http://61.55.46.35:4022/rtp/239.253.92.111:8060$LR•IPV4『线路16』
CCTV风云音乐,http://60.7.56.22:4000/rtp/239.253.92.111:8060$LR•IPV4『线路17』
CCTV风云音乐,http://121.21.84.3:8888/rtp/239.253.92.111:8060$LR•IPV4『线路18』
CCTV风云音乐,http://61.55.13.136:4000/rtp/239.253.92.111:8060$LR•IPV4『线路19』
CCTV风云音乐,http://61.190.129.195:8686/rtp/238.1.79.64:4648$LR•IPV4『线路20』

CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k
CGTN英语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN记录,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000528/index.m3u8?IAS
CGTN记录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN,P2p://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955

卫视,#genre#
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/623/2024061303.m3u8
深圳卫视,http://124.205.11.239:91/live/SZWShd-8M/live.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/1.m3u8
湖南卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/379/2024054803.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8
安徽卫视,http://59.173.243.210:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://182.127.42.152:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.225.49.176:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.225.113.77:808/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://14.204.12.226:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://116.128.224.11:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://220.202.98.51:14901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://36.44.159.209:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://119.62.36.174:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/603/2024171403.m3u8
安徽卫视,http://223.151.51.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://22725y284r.yicp.fun:9902/tsfile/live/0130_1.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8
山西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010114/index.m3u8
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8
山西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
山西卫视,http://39.134.240.3/PLTV/2/224/3221225775/index.m3u8
山西卫视,http://113.218.189.23:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://123.160.175.63:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://220.202.98.51:14901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.225.49.176:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://14.204.12.226:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://116.128.224.11:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://118.81.98.130:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://80ec27bff7f9ae80b961481da488e302.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d04ce01474da4193c8863ea281ec4759
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225950/index.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/1.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8
黑龙江卫视,http://111.225.49.176:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://220.202.98.51:14901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.127.42.152:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://113.218.189.23:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.134.245.16:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://14.204.12.226:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://118.81.98.130:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://121.24.98.134:8090/hls/42/index.m3u8
黑龙江卫视,http://124.205.11.239:91/live/HLJWShd-8M/live.m3u8
内蒙古卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
内蒙古卫视,http://111.225.113.77:808/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://113.218.189.23:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://14.204.12.226:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://36.40.236.148:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://124.94.193.136:9902/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://123.189.36.7:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://58.216.229.130:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http:///udp/239.45.1.82:5140$LR•IPV4『线路1』
三沙卫视,http://116.226.38.242:4022/udp/239.45.1.82:5140$LR•IPV4『线路2』
三沙卫视,http://111.196.191.184:5555/rtp/239.3.1.155:4120$LR•IPV4『线路3』
三沙卫视,http://coolcat.synology.me:4022/rtp/239.3.1.155:4120$LR•IPV4『线路4』
三沙卫视,http://beijing_unicom_udpxy_114_254_2222_1.isus.cc:2222/rtp/239.3.1.155:4120$LR•IPV4『线路5』
三沙卫视,http://222.129.33.14:8888/rtp/239.3.1.155:4120$LR•IPV4『线路6』
三沙卫视,http://171.213.130.23:8088/udp/239.93.42.58:5140$LR•IPV4『线路7』
三沙卫视,http://221.237.92.253:9999/udp/239.93.42.58:5140$LR•IPV4『线路8』
三沙卫视,http://171.213.131.154:4022/udp/239.93.42.58:5140$LR•IPV4『线路9』
三沙卫视,http://171.213.132.16:4022/udp/239.93.42.58:5140$LR•IPV4『线路10』
三沙卫视,http://222.211.162.3:8888/udp/239.93.42.58:5140$LR•IPV4『线路11』
三沙卫视,http://171.213.203.64:8088/udp/239.93.42.58:5140$LR•IPV4『线路12』
三沙卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.10:9578$LR•IPV4『线路13』
三沙卫视,http://221.196.34.247:4022/udp/225.1.2.181:5002$LR•IPV4『线路14』
三沙卫视,http://223.10.39.207:8082/udp/239.1.1.70:8070$LR•IPV4『线路15』
三沙卫视,http://223.10.115.195:8082/udp/239.1.1.70:8070$LR•IPV4『线路16』
三沙卫视,http://223.11.153.2:7777/udp/239.1.1.70:8070$LR•IPV4『线路17』
三沙卫视,http://223.10.39.207:8083/udp/239.1.1.70:8070$LR•IPV4『线路18』
三沙卫视,http://223.10.115.195:8083/udp/239.1.1.70:8070$LR•IPV4『线路19』
三沙卫视,http://223.12.113.32:8083/udp/239.1.1.70:8070$LR•IPV4『线路20』
三沙卫视,http://223.12.113.32:8084/udp/239.1.1.70:8070$LR•IPV4『线路21』
三沙卫视,http://110.178.52.91:8085/udp/239.1.1.70:8070$LR•IPV4『线路22』
三沙卫视,http://202.103.213.10:8888/udp/239.81.0.242:4056$LR•IPV4『线路23』
三沙卫视,http://202.103.213.75:8888/udp/239.81.0.242:4056$LR•IPV4『线路24』
三沙卫视,http://123.113.237.160:8888/rtp/239.3.1.155:4120$LR•IPV4『线路25』
三沙卫视,http://123.112.212.132:4022/rtp/239.3.1.155:4120$LR•IPV4『线路26』
三沙卫视,http://114.254.94.118:2222/rtp/239.3.1.155:4120$LR•IPV4『线路27』
三沙卫视,http://114.246.180.128:4022/rtp/239.3.1.155:4120$LR•IPV4『线路28』
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000002000013359/index.m3u8
